book_id,title,author,description,genres,avg_rating,num_ratings,tags,combined_text
6444,"Death Note, Vol. 2: Confluence (Death Note, #2)","Tsugumi Ohba, Takeshi Obata",<no description>,Graphic Novels,4.42,20177,Thriller Graphic Novels Comics Fantasy Horror Young Adult Crime Mystery,"death note, vol. 2: confluence (death note, #2) tsugumi ohba, takeshi obata graphic novels thriller graphic novels comics fantasy horror young adult crime mystery <no description>"
6445,"Akira, Vol. 1","Katsuhiro Otomo, Yoko Umezawa, Linda M. York, Jo Duffy",<no description>,Graphic Novels,4.36,16116,Thriller Science Fiction Graphic Novels Comics Classics Fantasy Young Adult Horror,"akira, vol. 1 katsuhiro otomo, yoko umezawa, linda m. york, jo duffy graphic novels thriller science fiction graphic novels comics classics fantasy young adult horror <no description>"
6446,"Imperium: A Novel of Ancient Rome (Cicero, #1)",Robert   Harris,<no description>,Historical,4.05,13959,Thriller Historical Classics Crime History Mystery Non-Fiction Biography,"imperium: a novel of ancient rome (cicero, #1) robert   harris historical thriller historical classics crime history mystery non-fiction biography <no description>"
6447,The Sportswriter,Richard Ford,<no description>,Classics,3.7,12606,Classics,the sportswriter richard ford classics classics <no description>
6448,"Grim Tuesday (The Keys to the Kingdom, #2)",Garth Nix,<no description>,Fantasy,3.86,19133,Science Fiction Children Fantasy Young Adult Mystery,"grim tuesday (the keys to the kingdom, #2) garth nix fantasy science fiction children fantasy young adult mystery <no description>"
6449,Le bleu est une couleur chaude,Julie Maroh,<no description>,Graphic Novels,3.92,8504,Romance Graphic Novels Young Adult Comics,le bleu est une couleur chaude julie maroh graphic novels romance graphic novels young adult comics <no description>
6450,The Road to Little Dribbling: Adventures of an American in Britain,Bill Bryson,<no description>,Travel,3.71,9694,History Travel Non-Fiction Biography,the road to little dribbling: adventures of an american in britain bill bryson travel history travel non-fiction biography <no description>
6451,"The Firebird (Slains, #2)",Susanna Kearsley,<no description>,Historical,4.08,12421,Romance Science Fiction Historical Fantasy History Mystery,"the firebird (slains, #2) susanna kearsley historical romance science fiction historical fantasy history mystery <no description>"
6452,"Gakuen Alice, Vol. 01 (Gakuen Alice, #1)","Tachibana Higuchi, 樋口 橘",<no description>,Fantasy,4.23,15373,Romance Science Fiction Children Graphic Novels Comics Fantasy Young Adult Mystery,"gakuen alice, vol. 01 (gakuen alice, #1) tachibana higuchi, 樋口 橘 fantasy romance science fiction children graphic novels comics fantasy young adult mystery <no description>"
6453,Blue Highways,William Least Heat-Moon,<no description>,Non-Fiction,4.0,15693,Classics Travel Philosophy History Non-Fiction Biography,blue highways william least heat-moon non-fiction classics travel philosophy history non-fiction biography <no description>
6454,Breathing Lessons,Anne Tyler,<no description>,Classics,3.66,18053,Classics Romance,breathing lessons anne tyler classics classics romance <no description>
6455,Selected Poems,Emily Dickinson,<no description>,Poetry,4.16,16218,Classics Poetry Non-Fiction,selected poems emily dickinson poetry classics poetry non-fiction <no description>
6456,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Stories,"Robert Louis Stevenson, Jenny Davidson",<no description>,Science Fiction,3.96,20812,Thriller Science Fiction Historical Fantasy Young Adult,"the strange case of dr. jekyll and mr. hyde and other stories robert louis stevenson, jenny davidson science fiction thriller science fiction historical fantasy young adult <no description>"
6457,The Miracle of Forgiveness,Spencer W. Kimball,<no description>,Non-Fiction,4.37,13795,Classics Self Help Non-Fiction,the miracle of forgiveness spencer w. kimball non-fiction classics self help non-fiction <no description>
6458,Juliet,Anne Fortier,<no description>,Historical,3.9,19328,Romance Thriller Historical Young Adult Fantasy Travel History Mystery,juliet anne fortier historical romance thriller historical young adult fantasy travel history mystery <no description>
6459,The Darkest Secret (Lords of the Underworld #7),Gena Showalter,<no description>,Romance,4.32,23247,Romance Fantasy Horror,the darkest secret (lords of the underworld #7) gena showalter romance romance fantasy horror <no description>
6460,God Help the Child,Toni Morrison,<no description>,Classics,3.7,12228,Classics Romance,god help the child toni morrison classics classics romance <no description>
6461,"The Umbrella Academy, Vol. 1: The Apocalypse Suite","Gerard Way, Gabriel Bá, Dave Stewart, Nate Piekos, Tony Ong",<no description>,Graphic Novels,3.97,17384,Science Fiction Graphic Novels Comics Fantasy Young Adult,"the umbrella academy, vol. 1: the apocalypse suite gerard way, gabriel bá, dave stewart, nate piekos, tony ong graphic novels science fiction graphic novels comics fantasy young adult <no description>"
6462,"Sentinel (Covenant, #5)",Jennifer L. Armentrout,<no description>,Young Adult,4.49,24150,Romance Young Adult Fantasy,"sentinel (covenant, #5) jennifer l. armentrout young adult romance young adult fantasy <no description>"
6463,Founders at Work: Stories of Startups' Early Days,Jessica Livingston,<no description>,Business,3.94,15049,Business History Self Help Non-Fiction Biography,founders at work: stories of startups' early days jessica livingston business business history self help non-fiction biography <no description>
6464,"Crush (Crush, #1)",Lacey Weatherford,<no description>,Romance,3.97,22025,Romance Young Adult Mystery Crime,"crush (crush, #1) lacey weatherford romance romance young adult mystery crime <no description>"
6465,"Infected (Infected, #1)",Scott Sigler,<no description>,Horror,3.85,14346,Thriller Science Fiction Fantasy Horror Young Adult Mystery,"infected (infected, #1) scott sigler horror thriller science fiction fantasy horror young adult mystery <no description>"
6466,This Song Will Save Your Life,Leila Sales,<no description>,Young Adult,3.95,19947,Romance Young Adult,this song will save your life leila sales young adult romance young adult <no description>
6467,The Women of Brewster Place,Gloria Naylor,<no description>,Classics,4.13,14777,Classics History Non-Fiction Historical,the women of brewster place gloria naylor classics classics history non-fiction historical <no description>
6468,"Ms. Marvel, Vol. 2: Generation Why","G. Willow Wilson, Adrian Alphona, Jacob Wyatt",<no description>,Graphic Novels,4.14,17048,Graphic Novels Young Adult Fantasy Science Fiction,"ms. marvel, vol. 2: generation why g. willow wilson, adrian alphona, jacob wyatt graphic novels graphic novels young adult fantasy science fiction <no description>"
6469,Passion and Purity: Learning to Bring Your Love Life Under Christ's Control,Elisabeth Elliot,<no description>,Non-Fiction,4.15,13767,Romance Classics Young Adult Self Help Non-Fiction Biography,passion and purity: learning to bring your love life under christ's control elisabeth elliot non-fiction romance classics young adult self help non-fiction biography <no description>
6470,"Burn for Burn (Burn for Burn, #1)","Jenny Han, Siobhan Vivian",<no description>,Young Adult,3.87,18772,Romance Mystery Young Adult Fantasy,"burn for burn (burn for burn, #1) jenny han, siobhan vivian young adult romance mystery young adult fantasy <no description>"
6471,The Greater Journey: Americans in Paris,David McCullough,<no description>,History,3.9,14001,Historical Travel History Non-Fiction Biography,the greater journey: americans in paris david mccullough history historical travel history non-fiction biography <no description>
6472,"The Hidden City (The Tamuli, #3)",David Eddings,<no description>,Fantasy,3.97,18718,Fantasy Science Fiction Young Adult,"the hidden city (the tamuli, #3) david eddings fantasy fantasy science fiction young adult <no description>"
6473,The Glassblower,"Petra Durst-Benning, Samuel Willcocks",<no description>,Historical,3.87,13478,Romance Historical Fantasy Young Adult History,"the glassblower petra durst-benning, samuel willcocks historical romance historical fantasy young adult history <no description>"
6474,Seating Arrangements,Maggie Shipstead,<no description>,Romance,3.02,14243,Romance,seating arrangements maggie shipstead romance romance <no description>
6475,The Broom of the System,David Foster Wallace,<no description>,Philosophy,3.84,13011,Philosophy Classics,the broom of the system david foster wallace philosophy philosophy classics <no description>
6476,Practice Makes Perfect (Berkley Sensation),Julie James,<no description>,Romance,3.99,23783,Romance,practice makes perfect (berkley sensation) julie james romance romance <no description>
6477,"The Dark Hills Divide (The Land of Elyon, #1)",Patrick Carman,<no description>,Fantasy,3.71,19358,Fantasy Mystery Young Adult Children,"the dark hills divide (the land of elyon, #1) patrick carman fantasy fantasy mystery young adult children <no description>"
6478,"Fracture Me (Shatter Me, #2.5)",Tahereh Mafi,<no description>,Young Adult,3.77,24092,Romance Young Adult Fantasy Science Fiction,"fracture me (shatter me, #2.5) tahereh mafi young adult romance young adult fantasy science fiction <no description>"
6479,You Will Know Me,Megan Abbott,<no description>,Mystery,3.45,17002,Thriller Mystery Crime Young Adult,you will know me megan abbott mystery thriller mystery crime young adult <no description>
6480,The Sunne in Splendour,Sharon Kay Penman,<no description>,Historical,4.4,15364,Romance Historical Classics Fantasy History Non-Fiction Biography,the sunne in splendour sharon kay penman historical romance historical classics fantasy history non-fiction biography <no description>
6481,Arcadia,Tom Stoppard,<no description>,Classics,4.19,15362,Romance Historical Poetry Classics Fantasy Philosophy History,arcadia tom stoppard classics romance historical poetry classics fantasy philosophy history <no description>
6482,An Innocent Client,Scott Pratt,<no description>,Mystery,4.16,8045,Thriller Mystery Crime,an innocent client scott pratt mystery thriller mystery crime <no description>
6483,West Side Story,Irving Shulman,<no description>,Classics,4.12,16593,Romance Historical Poetry Classics Crime Non-Fiction,west side story irving shulman classics romance historical poetry classics crime non-fiction <no description>
6484,"The Masterharper of Pern (Pern, #15)",Anne McCaffrey,<no description>,Science Fiction,4.22,18322,Romance Fantasy Science Fiction Young Adult,"the masterharper of pern (pern, #15) anne mccaffrey science fiction romance fantasy science fiction young adult <no description>"
6485,The Drunkard's Walk: How Randomness Rules Our Lives,Leonard Mlodinow,<no description>,Non-Fiction,3.88,12818,Psychology Business Philosophy History Self Help Non-Fiction,the drunkard's walk: how randomness rules our lives leonard mlodinow non-fiction psychology business philosophy history self help non-fiction <no description>
6486,"Merry Christmas, Alex Cross (Alex Cross, #19)",James Patterson,<no description>,Mystery,3.85,12343,Thriller Mystery Crime,"merry christmas, alex cross (alex cross, #19) james patterson mystery thriller mystery crime <no description>"
6487,Don't Make Me Think: A Common Sense Approach to Web Usability,Steve Krug,<no description>,Non-Fiction,4.24,7296,Business Psychology Non-Fiction,don't make me think: a common sense approach to web usability steve krug non-fiction business psychology non-fiction <no description>
6488,"Shakespeare's Landlord (Lily Bard, #1)",Charlaine Harris,<no description>,Mystery,3.76,21091,Romance Thriller Fantasy Crime Mystery,"shakespeare's landlord (lily bard, #1) charlaine harris mystery romance thriller fantasy crime mystery <no description>"
6489,"Shadows (Lux, #0.5)",Jennifer L. Armentrout,<no description>,Young Adult,4.16,26697,Romance Young Adult Fantasy Science Fiction,"shadows (lux, #0.5) jennifer l. armentrout young adult romance young adult fantasy science fiction <no description>"
